Year,Region,Fitted Values,Lower Bound,Upper Bound
2020,Sakha (Yakutia) Republic,1577.6841220012004,-365.6424655953074,3521.0107095977082
2021,Sakha (Yakutia) Republic,2785.8271080521326,842.5005204556248,4729.15369564864
2022,Sakha (Yakutia) Republic,9897.609283639147,7954.282696042641,11840.935871235659
2023,Sakha (Yakutia) Republic,8225.395483896762,6282.068896300255,10168.72207149327
2024,Sakha (Yakutia) Republic,3695.403500149535,1752.0769125530273,5638.730087746042
2019,Sakhalin District,353.3097592312785,-1590.0168283652292,2296.636346827786
2020,Sakhalin District,-533.8966226094362,-2477.223210205944,1409.4299649870718
2021,Sakhalin District,847.168163454648,-1096.1584241418598,2790.494751051156
2022,Sakhalin District,4423.861682786079,2480.5350951895703,6367.188270382587
2023,Sakhalin District,4048.9856417593232,2105.6590541628157,5992.312229355831
2024,Sakhalin District,-55.629536407695355,-1998.956124004203,1887.6970511888126
2019,Samara Oblast,270.0672403399416,-1673.2593472565663,2213.3938279364493
2020,Samara Oblast,445.3936131076996,-1497.9329744888082,2388.7202007042074
2021,Samara Oblast,458.2378701587227,-1485.0887174377851,2401.5644577552307
2022,Samara Oblast,1246.574662708747,-696.7519248877607,3189.901250305255
2023,Samara Oblast,646.5235663619627,-1296.803021234545,2589.8501539584704
2024,Samara Oblast,976.6036131886704,-966.7229744078375,2919.9302007851784
2019,Saratov Oblast,-62.74945609923509,-2006.076043695743,1880.5771314972728
2020,Saratov Oblast,127.71927511291807,-1815.6073124835898,2071.045862709426
2021,Saratov Oblast,226.5089743500174,-1716.81761324649,2169.8355619465256
2022,Saratov Oblast,539.0371348627755,-1404.2894527337323,2482.363722459283
2023,Saratov Oblast,420.61373458015726,-1522.712853016351,2363.940322176665
2024,Saratov Oblast,734.9711256037289,-1208.3554619927788,2678.2977132002366
2019,Smolensk Oblast,223.43118530016056,-1719.8954022963471,2166.7577728966685
2020,Smolensk Oblast,276.71187438083416,-1666.6147132156739,2220.038461977342
2021,Smolensk Oblast,102.47469452920365,-1840.8518930673044,2045.8012821257114
2022,Smolensk Oblast,278.3812062423879,-1664.94538135412,2221.7077938388957
2023,Smolensk Oblast,115.89933586706542,-1827.4272517294426,2059.225923463573
2024,Smolensk Oblast,217.47796782330641,-1725.8486197732013,2160.8045554198143
2019,Stavropol Krai,186.79943909254933,-1756.5271485039584,2130.126026689057
2020,Stavropol Krai,276.34999027038737,-1666.9765973261206,2219.676577866895
2021,Stavropol Krai,49.449420360648844,-1893.877167235859,1992.7760079571565
2022,Stavropol Krai,197.8134169365411,-1745.5131706599668,2141.1400045330493
2023,Stavropol Krai,87.65130573868919,-1855.6752818578188,2030.977893335197
2024,Stavropol Krai,495.49177298061807,-1447.8348146158899,2438.8183605771255
2019,Sverdlovsk Oblast,781.6982901513718,-1161.6282974451362,2725.0248777478796
2020,Sverdlovsk Oblast,588.5046028307084,-1354.8219847657995,2531.831190427216
2021,Sverdlovsk Oblast,426.7409609497529,-1516.585626646755,2370.0675485462607
2022,Sverdlovsk Oblast,1195.9377727026147,-747.3888148938929,3139.2643602991225
2023,Sverdlovsk Oblast,866.013255966165,-1077.3133316303426,2809.339843562673
2024,Sverdlovsk Oblast,2389.0499616017387,445.72337400523116,4332.376549198247
2019,Tambov Oblast,11.862094263699305,-1931.4644933328086,1955.1886818602072
2020,Tambov Oblast,-82.14396988602368,-2025.4705574825316,1861.1826177104842
2021,Tambov Oblast,24.16805576118759,-1919.1585318353204,1967.4946433576952
2022,Tambov Oblast,80.97937314266977,-1862.3472144538382,2024.3059607391776
2023,Tambov Oblast,53.62538266815238,-1889.7012049283553,1996.95197026466
2024,Tambov Oblast,67.14690531720089,-1876.1796822793067,2010.473492913709
2019,The Kabardino-Balkar Republic,161.01796491882163,-1782.308622677686,2104.3445525153293
2020,The Kabardino-Balkar Republic,130.9223609625496,-1812.404226633958,2074.2489485590577
2021,The Kabardino-Balkar Republic,26.836276334269996,-1916.4903112622378,1970.1628639307778
2022,The Kabardino-Balkar Republic,78.6374923718447,-1864.689095224663,2021.9640799683527
2023,The Kabardino-Balkar Republic,75.41727780994557,-1867.909309786562,2018.7438654064533
2024,The Kabardino-Balkar Republic,513.1138081205279,-1430.21277947598,2456.4403957170357
2019,Tomsk District,233.932486953075,-1709.394100643433,2177.2590745495827
2020,Tomsk District,53.07337084909079,-1890.253216747417,1996.3999584455987
2021,Tomsk District,337.041388377467,-1606.2851992190408,2280.367975973975
2022,Tomsk District,1641.7470621296497,-301.57952546685794,3585.073649726158
2023,Tomsk District,948.9700485162374,-994.3565390802705,2892.296636112745
2024,Tomsk District,2455.423283209643,512.0966956131352,4398.74987080615
2019,Tula Oblast,149.63692852478044,-1793.6896590717274,2092.963516121288
2020,Tula Oblast,99.86610410713905,-1843.4604834893685,2043.192691703647
2021,Tula Oblast,157.60966656570554,-1785.716921030802,2100.9362541622136
2022,Tula Oblast,444.02257822365823,-1499.3040093728496,2387.349165820166
2023,Tula Oblast,326.4486425178406,-1616.877945078667,2269.7752301143482
2024,Tula Oblast,884.9817137903938,-1058.3448738061143,2828.3083013869013
2019,Tver Oblast,247.66376965227653,-1695.6628179442314,2190.990357248784
2020,Tver Oblast,155.64561609190758,-1787.6809715046002,2098.9722036884154
2021,Tver Oblast,71.60331277684969,-1871.723274819658,2014.9299003733574
2022,Tver Oblast,176.16251273427446,-1767.1640748622335,2119.489100330782
2023,Tver Oblast,66.00397759282674,-1877.3226100036813,2009.3305651893345
2024,Tver Oblast,866.3882985829741,-1076.9382890135334,2809.714886179482
2019,Tyumen Oblast,143.99322752835212,-1799.3333600681558,2087.31981512486
2020,Tyumen Oblast,885.395674757553,-1057.9309128389548,2828.7222623540606
2021,Tyumen Oblast,837.5463253114374,-1105.7802622850704,2780.872912907945
2022,Tyumen Oblast,2857.4579413438323,914.1313537473246,4800.78452894034
2023,Tyumen Oblast,1677.182515572537,-266.1440720239707,3620.509103169045
2024,Tyumen Oblast,2971.5158368587777,1028.18924926227,4914.842424455285
2019,Tyva Republic,-150.08458297981758,-2093.4111705763253,1793.2420046166903
2020,Tyva Republic,-799.9347734339599,-2743.2613610304675,1143.391814162548
2021,Tyva Republic,81.62798372719425,-1861.6986038693135,2024.9545713237019
2022,Tyva Republic,316.4768113503285,-1626.8497762461793,2259.8033989468363
2023,Tyva Republic,198.84460990472326,-1744.4819776917848,2142.1711975012313
2024,Tyva Republic,-517.4130982023614,-2460.7396857988692,1425.9134893941464
2019,Udmurt Republic,123.86610065883042,-1819.4604869376772,2067.1926882553385
2020,Udmurt Republic,210.86483383198652,-1732.4617537645213,2154.1914214284943
2021,Udmurt Republic,31.36103464852988,-1911.9655529479783,1974.6876222450378
2022,Udmurt Republic,289.9535758158503,-1653.3730117806576,2233.280163412358
2023,Udmurt Republic,181.2659737138962,-1762.0606138826115,2124.592561310404
2024,Udmurt Republic,-136.23208180023437,-2079.558669396742,1807.0945057962736
2019,Ulyanovsk Oblast,-28.8850577729296,-1972.2116453694375,1914.4415298235783
2020,Ulyanovsk Oblast,-77.30398035029748,-2020.6305679468055,1866.0226072462103
2021,Ulyanovsk Oblast,25.377797650883622,-1917.9487899456244,1968.7043852473914
2022,Ulyanovsk Oblast,67.46515201896125,-1875.8614355775467,2010.791739615469
2023,Ulyanovsk Oblast,38.08530674276574,-1905.2412808537424,1981.4118943392734
2024,Ulyanovsk Oblast,229.07573087839188,-1714.2508567181162,2172.4023184748994
2019,Vladimir Oblast,171.17715873237688,-1772.149428864131,2114.5037463288845
2020,Vladimir Oblast,253.222064214079,-1690.1045233824289,2196.5486518105868
2021,Vladimir Oblast,77.99970642173821,-1865.3268811747698,2021.326294018246
2022,Vladimir Oblast,334.6284478201486,-1608.6981397763593,2277.9550354166568
2023,Vladimir Oblast,364.56975023235196,-1578.7568373641561,2307.89633782886
2024,Vladimir Oblast,670.0048356475352,-1273.3217519489726,2613.331423244043
2019,Volgograd Oblast,106.03935708514314,-1837.2872305113647,2049.365944681651
2020,Volgograd Oblast,227.35982078571885,-1715.966766810789,2170.6864083822265
2021,Volgograd Oblast,55.391054666030755,-1887.9355329304767,1998.7176422625387
2022,Volgograd Oblast,163.39959782860808,-1779.9269897678996,2106.726185425116
2023,Volgograd Oblast,167.28517316552086,-1776.041414430987,2110.6117607620286
2024,Volgograd Oblast,343.6673747871039,-1599.659212809404,2286.9939623836117
2019,Vologda Oblast,16.6215474943383,-1926.7050401021697,1959.948135090846
2020,Vologda Oblast,67.5904642287324,-1875.7361233677752,2010.9170518252402
2021,Vologda Oblast,46.71829642947239,-1896.608291167035,1990.04488402598
2022,Vologda Oblast,423.45065816043586,-1519.875929436072,2366.7772457569436
2023,Vologda Oblast,196.13947740099405,-1747.187110195514,2139.466064997502
2024,Vologda Oblast,99.71192833690884,-1843.6146592595992,2043.0385159334166
2019,Voronezh Oblast,177.0296833490268,-1766.296904247481,2120.3562709455346
2020,Voronezh Oblast,27.63608415445617,-1915.690503442052,1970.962671750964
2021,Voronezh Oblast,195.8637558912722,-1747.4628317052357,2139.19034348778
2022,Voronezh Oblast,408.18913469037255,-1535.1374529061354,2351.51572228688
2023,Voronezh Oblast,260.7226874068015,-1682.603900189706,2204.0492750033095
2024,Voronezh Oblast,644.6280046147647,-1298.6985829817431,2587.9545922112725
2019,Yamalo-Nenets Autonomous Okrug,-276.8440973422662,-2220.1706849387742,1666.4824902542416
2020,Yamalo-Nenets Autonomous Okrug,-205.44995148822647,-2148.776539084734,1737.8766361082812
2021,Yamalo-Nenets Autonomous Okrug,78.37916930711503,-1864.9474182893928,2021.705756903623
2022,Yamalo-Nenets Autonomous Okrug,311.3810021220586,-1631.9455854744492,2254.7075897185664
2023,Yamalo-Nenets Autonomous Okrug,212.4073291914999,-1730.919258405008,2155.733916788008
2024,Yamalo-Nenets Autonomous Okrug,1031.0856549770178,-912.24093261949,2974.4122425735254
2019,Yaroslavl Oblast,104.02632939138073,-1839.3002582051272,2047.3529169878884
2020,Yaroslavl Oblast,145.42705015490367,-1797.899537441604,2088.7536377514116
2021,Yaroslavl Oblast,35.07284357068738,-1908.2537440258207,1978.3994311671952
2022,Yaroslavl Oblast,102.55016018326751,-1840.7764274132405,2045.8767477797753
2023,Yaroslavl Oblast,72.59502160045332,-1870.7315659960545,2015.9216091969613
2024,Yaroslavl Oblast,195.19791266280953,-1748.1286749336982,2138.5245002593174
2019,Zabaykalsky Krai,13.73794258181806,-1929.5886450146895,1957.0645301783259
2020,Zabaykalsky Krai,-4.814346573505645,-1948.1409341700132,1938.5122410230022
2021,Zabaykalsky Krai,21.848453152539378,-1921.4781344439684,1965.1750407490472
2022,Zabaykalsky Krai,88.6489941695989,-1854.677593426909,2031.9755817661066
2023,Zabaykalsky Krai,60.12900539926767,-1883.19758219724,2003.4555929957755
2024,Zabaykalsky Krai,340.283487115966,-1603.0431004805419,2283.6100747124738
