"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Algeria","DZA","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","4.33841540279403","4.68763870829141","3.35464148556859","2.58387282419919","1.52915944772605","1.70974201475225","1.43838297873747","1.66411457253521","1.4906413149703","1.25437275018815","0.958772112456678","1.00792380401314","1.12150357646833","0.803256141382015","0.612679505234281","0.540233887065686","0.562079940354193","0.729633723659326","0.641401029858498","0.620116341463061","0.567298093064097","2.82178915590122","2.89564431128326","2.28248405238053","3.27902169978896","2.68171673735585","1.87467163054567","2.20019207069168","2.19972772422109","1.62415520144228","1.44185846537686","1.1276917153104","1.73938195164146","2.38152705182448","2.6764241989143","0.158809313281094","0.153553347931681","0.0694853029074049","0.0574507574658185","0.100013085264445","0.110576948771302","0.0929180630893877","0.0945838361596958","0.0912495160252357","1.02637284361066","1.06531142146634","1.10034374263179","0.94369001964476","1.02027892744241","0.923106483245043","1.03085687360381","0.962189288322089","0.755512027297028","0.75419789855347",
"East Asia & Pacific (excluding high income)","EAP","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.81251702429544","0.655628288520511","0.49751041352901","0.444462097640589","0.490472543589864","0.492419405177687","0.519518800491072","0.478103432172565","0.474908542459753","0.514232078271607","0.517115376616952","0.573837136269464","0.601895198665056","0.644629202067954","0.64313573713103","0.924928622418766","0.594932075258712","0.674380746806029","0.725409526601634","0.770009720051577","0.855222447046539","0.916355176616567","0.949671363673132","0.928176041942162","0.880712017636732","0.84000225912046","0.76476265422048","0.739020052587857","0.719719347556782","0.654363325973092","0.614952863751603","0.617922448100017","0.696400921441796","0.694269510525258","0.646992738675354","0.627773803440452","0.567605907362832","0.539615405944792","0.520209912279529","0.469446792578991","0.507073174461539","0.539201411083746",
"Early-demographic dividend","EAR","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","1.75814081296292","1.64447101621846","1.47447314243925","1.42908100773633","1.56520320164635","1.41826050390146","1.54763183727149","1.47370844550272","1.40349439477241","1.53339495814041","1.4671277866091","1.51838672034218","1.60693026305165","1.55466911332016","1.70081650940848","1.72457186481362","1.74972079980822","1.71879340735191","1.90337886253448","2.23386656247061","2.45300185903471","2.29105003118719","2.18836015864681","2.27649393463309","2.24087768451924","2.33762064126017","2.34899319209619","2.14145573115539","2.142586098694","2.27790652509495","2.31647668990326","2.39996267618545","2.62201142046673","2.5100222187516","2.52963655170522","2.73421129017197","2.83374323159834","3.16091086378606","3.05084605299475","3.09090623581215","2.98232108395075",
"East Asia & Pacific","EAS","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","0.111820172769763","0.107369139762283","0.126269416112574","0.18301050484221","0.200245248631367","0.252328192206182","0.249865886699867","0.216471223356243","","","","","","","0.197061055350641","0.184776710848099","0.17227426659204","0.184628099940422","0.189770045651176","0.213339447524381","0.285603925427951","0.226893548553091","0.222742493963435","0.23664313419734","0.282570461607934","0.337872493115181","0.361920517182809","0.373936930844508","0.375385926348756","0.393139452631604","0.415773245624419","0.421417194221442","0.413480994428367","0.40988958849185","0.39621575721305","0.386799306779514","0.416000377247862","0.483109469917545","0.496843330091873","0.461867520312108","0.45764267176321","0.425138293687438","0.410318708590423","0.402649581554917","0.376003430130902","0.414308288254656","0.431602850787135",
"Europe & Central Asia (excluding high income)","ECA","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","4.02662363856394","2.84951908160099","1.9086491739553","1.67338824197671","1.49137113597573","1.89028472697167","3.00913853095247","3.49816478926718","3.32456491488916","2.44807921874326","3.01480195116629","2.54935248108732","2.1592895752291","","","","","","","","","1.86329644990682","1.60985810962149","1.78455293880913","2.28286471297327","2.25697671491201","2.21380452911651","2.25001001650693","1.8984501443996","1.47613085838879","1.50639627481866","1.56145696684866","1.69933020454878","2.19182652265607","2.3846721695464","2.45475313902217","2.26413263129776","2.33137108618915","2.37736163676088","2.37464050083887","2.33311787623657","2.24483665685998","2.40485517001661","2.80072538043752","3.22459135091403","3.29283359045324","3.18736805518512","3.29716782847402","3.75872069177024","2.93577134015403",
"Europe & Central Asia","ECS","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","0.474305933287858","0.45361382848411","0.516535892563331","0.529559284908935","0.550006916486104","0.578600947128496","0.613627137487692","0.611378359490524","0.559692037702773","0.566695630840968","0.54786063325857","0.50010542138728","0.442304096184292","0.440125274177028","0.470184436617961","0.446703408244374","0.428909911434755","0.414814846257318","0.433581946548448","0.435815849787331","0.363383411751822","0.359088230152984","0.423870224381311","0.451693851482098","0.423899543355602","0.445151788299287","0.452519683575039","0.451513080811663","0.447560503342591","0.462733501404624","0.506984359443661","0.533577465353176","0.578262493602123","0.624247316967926","0.656164053148262","0.648015409676692","0.657394379193519","0.679251039340365","0.734035214714816","0.735300618267397","0.761717399262409","0.775086866552409","0.806737418910547","0.814689742642571","0.846148462709502","0.848959267873046","0.821791755344891","0.844099404853703","0.820981825247793",
"Ecuador","ECU","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","0.0362959592483069","","","","","","","","","","0.0195897405878942","0.0215124286279104","0.0153234608064156","0.00719899713126532","0.334661642323027","0.329634068610317","0.414496590055366","1.07145586660865","1.21640752370137","1.58032917035685","1.93828739681238","2.2999743640501","2.85441691630399","5.54596528218095","7.53900859835198","6.14240830281378","5.31534116234239","5.27503980472213","5.22245926639398","6.10742377469624","6.42101090681869","6.70295541841078","5.05178528024742","4.5635031450049","3.81361167392642","3.39373350415588","2.82239084408483","2.54612673206732","2.40703123870624","2.45609170654041","2.67435295214933","2.72722996049998","2.82760314421365","3.01376396008165","3.48790455392524","4.0651907430032","4.07251061800313","4.58785852120947",
"Egypt, Arab Rep.","EGY","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","6.44175779932776","11.9722686157465","12.2835812492073","12.4412156159365","9.85204729785662","8.81984312194514","11.8382380297068","11.6649268766487","8.22388305753485","6.07498112634467","8.90923422540777","10.7763238143068","8.28410759728831","9.96651513569937","10.8430986666667","14.5833380301941","12.1600824742268","7.07541942857143","5.36243431372549","4.59413426329555","4.71336216622791","3.97270702853166","3.56661323146944","2.85661217289033","3.01123334262615","3.39780812879388","3.68782754491018","4.24041046775191","5.59962358402971","4.96108547838757","5.86930961331901","5.33969849246231","3.7799170984456","5.68677117520305","6.06988425351907","6.89188511375172","6.18272925177381","6.40402291079812","5.56383108965179","5.59207795083782","9.96018840777921","9.71698574857486","8.40388463187991","7.71274724506713","7.4144321712116","5.94293350334715","4.93231738388507",
"Euro area","EMU","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","0.435631531154939","0.440961248619046","0.511455524939432","0.533592204583004","0.539474932499451","0.56140338500574","0.582897738089147","0.589062893441723","0.550417623433121","0.546731834719526","0.533288421484911","0.498753131764302","0.477404967820761","0.491089973795125","0.5057784097593","0.479021649777535","0.46391025515346","0.443678809708735","0.463117389153517","0.426700446445767","0.396785569038104","0.390631411698647","0.477245255463617","0.473413157819481","0.381822289397471","0.402959244411008","0.409698144286367","0.420862132922727","0.420534462649853","0.417413965163755","0.440582928596019","0.454502265493764","0.474534329031312","0.521892801406921","0.55864078463709","0.580560141635255","0.603425891585963","0.628371961599931","0.667092501412727","0.670850762611432","0.69435177899237","0.687381217051749","0.694476511571045","0.687031310511511","0.704456834245453","0.726792840609151","0.704704763214375","0.7260492940838","0.734256202626649",
"Eritrea","ERI","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.359772847028634","0.527494223625233","0.46501791787489","","","","","0","0","0","0","0","0","0","","","","","","","","","","","","",
"Spain","ESP","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","1.22392359039455","1.1654724469262","1.10539694513091","1.08076869574013","0.884080311802092","0.940637883015334","0.89596236572695","0.807507319940178","0.789111636851267","0.71330580673158","0.683306312618631","0.570625307284976","0.49719786620091","0.476288684086057","0.449042939768273","0.407614398513821","0.37039778706306","0.418188203907086","0.442442725074773","0.496300147592675","0.449975817384676","0.45545275653203","0.491645642355482","0.525825056650778","0.100099977965238","0.108451188087558","0.111445903174443","0.10513230384977","0.0991592980789023","0.094527714370106","0.0983220581478724","0.101561889249189","0.113524548570555","0.112484390716134","0.101868991701464","0.111762374022716","0.115238682420597","0.157319242551982","0.22285903929826","0.226797932786243","0.221645288326861","0.211757899989054","0.227330124373479","0.232719297208057","0.22848983938255","0.237512743208444","0.270293557786333","0.29628857393551","0.328883924215546",
"Estonia","EST","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0704585667429941","0.0285106239848445","0.0351950551204608","0.0337064875938111","0.0466014885264811","0.0402062576295996","0.0712666387766335","0.176325007110157","0.259819126338696","0.518470913867566","1.37364276049152","1.80452851603841","2.30322072048345","1.69834419061507","1.7102671944637","1.73195269947209","1.82891591810231","1.88230425106787","1.98247424575579","2.21914951049391","2.01038525239817","1.96158904837249","1.98070961291692","1.83873745060341","1.82689423284705","1.70019299478304","1.59281791364911","1.5855590889965","1.22489113625073","1.18004983544367",
"Ethiopia","ETH","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","0.07863711988191","0.118866237406864","0.132031401569283","0.17428981664449","0.13963187424306","0.129028490491539","0.125426029216834","0.138553330991333","0.146159566022934","0.134480259035335","0.0792467446557802","0.101102110300533","0.0550324540940315","0.0418095596456667","0.0707144654361808","0.139650500757137","0.203070490252218","0.346801009144105","0.348299868973252","0.182762429182044","0.10487213536444","0.340849895083664","0.427337637394252","0.644948162157074","0.22248806734534","0.420171887116394","0.538866604196298","1.32010990207259","1.39922146934874","1.12659427082788","1.81573565751308","1.42866780210322","0.806482761481544","1.45702856682548","1.68479919300585","1.44158455346166","1.74829264852673","3.23018487802699","1.68292003592368","1.03939404671686","0.481074848610145","0.517775747914025","0.500063731614164","0.375345368515945","0.402336426590942","0.402453527557383","0.329485166518875",
"European Union","EUU","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","0.413780051071215","0.419363687079464","0.48861788734621","0.51102073645954","0.516767907384236","0.537459095419696","0.557020784220417","0.562769058189835","0.528219055189679","0.522795138979966","0.509565942684051","0.477565098496484","0.459257681141569","0.47170404797178","0.485512658259715","0.460934084499952","0.447097735553618","0.426258588906506","0.447554050207993","0.412506796576837","0.383578309164724","0.377789481326093","0.460831412001452","0.458753403568043","0.377017116723432","0.407761641459159","0.426232972118473","0.438946080224271","0.450961254909256","0.469980898778981","0.511534476380596","0.541903074518836","0.566721243906276","0.599751250186105","0.628362423308993","0.627675195104068","0.645588632169407","0.675811621241937","0.74639354809014","0.755192754664421","0.787441879655625","0.781883535493324","0.789423717009336","0.777105611099938","0.803853763507566","0.813757090056176","0.783185060419107","0.802967050068903","0.816827337255725",
"Fragile and conflict affected situations","FCS","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0.487142149144837","0.482230315628698","","","","","","","","1.13371913780322","0.997088338434662","0.776084187849238","0.834350017047957","1.00171090650375","1.90294270835662","1.61233329643575","1.62059488046763","2.43962001416118","3.05454138697928","2.99298709155303","3.74426954342945","3.34766750193744","3.13272497121533","2.87196546199224","3.14891001653345","2.83968797311429","2.85456567788772","2.71331541072501","2.84582948377103","2.640938691072","4.13875091847659","4.44431949558035","4.61740423050794","4.78932043218041","4.66257958338822","4.52898178383475","4.75928569413158","4.51420483324989","4.08640751112704",
"Finland","FIN","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","0.0628152268170616","0.074744088598175","0.139403311550037","0.180583284671988","0.205627033862793","0.198049968624005","0.182608454889146","0.203752955727262","0.190708214375901","0.0934637385289248","0.0910751349772641","0.100724512478595","0.084903039237603","0.0965755834407957","0.0595430856870068","0.0444576365773647","0.0791781777214456","0.0916253254257071","0.0864653841541864","0.06483039743003","0.0553920707497419","0.110204101728324","0.185439533553255","0.280177266478305","0.328033050230173","0.37527712317062","0.378875292688057","0.339946758991539","0.30672638141984","0.337749223388085","0.337927955117571","0.407946954894807","0.386693594247668","0.394576944117005","0.43747780909741","0.403437715493871","0.615781660168776","0.653530482924074","0.39708996013757","0.390717945282827","0.371089215190768","0.36057139722048","0.357816400723322","0.307100314942122","0.315323986798819","0.221529618774251","0.226819392667528","0.2360710645452","0.229775397240503",
"Fiji","FJI","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","0.352029932602192","0.406628161898983","0.752841254739587","0.677205197769355","0.710908490435819","0.90096475309553","2.42327516762204","2.30553493883431","2.29320163707024","2.04081580162717","1.94381805793598","1.6414137162306","1.38589664956695","1.48054892008571","1.59762143992597","1.62358315280812","1.66011003994884","1.56668452062132","1.65694591728526","1.56492643091825","1.19818567945256","2.58019483777384","4.69510773682087","5.4220806536653","5.37617238534145","6.37519227759235","6.82162950851639","6.65017630138786","5.42319175045615","4.16320180720189","5.95888460593457","5.5930512336523","4.24819148417907","4.79875401905153","4.8585113044086","4.54937136229368","5.38939845373922","5.52435658198911","5.20667916886213","5.19690846486119","5.26352641971773","7.15528554288723","9.14360758758585","9.23286192829594","9.18771998775914",
"France","FRA","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","0.176007818116656","0.177215152429761","0.30995652386337","0.31533686847454","0.315896774593564","0.20738726985897","0.209837773730181","0.23140710042113","0.23112390535763","0.240393315607291","0.254642315437737","0.264191240588637","0.266917392608906","0.338173648287717","0.317079370239851","0.320817463533919","0.366930345581405","0.37512781305561","0.382835844259933","0.285311613462142","0.277974457779336","0.271119692548108","0.672080824712051","0.669451002331571","0.635297037033581","0.651713325235688","0.670927949265034","0.710206534081964","0.66654584194346","0.632413634038753","0.647998530252596","0.670240105055682","0.662184813670997","0.686267457136122","0.728326574860677","0.751947414384748","0.799268808704153","0.844812031788221","0.956657791815609","0.977759523918219","1.04187015639794","1.03597313185571","1.03540167569517","1.02055612218559","1.05640587447827","1.13234775294505","1.10053030062383","1.19472954744797","1.20940843980497",
"Faroe Islands","FRO","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38834604887406","4.4374100622855","4.02676564737526","3.36473925543923","3.11741798539711","2.95484195688427","2.85359049622542","4.56216960414584","4.41376131496738","4.66768938001315","5.48500130105527","6.04257401682263","6.27811245207485","6.32195310250215","6.52652128373276","5.88867069770426","5.43620661325097","6.15452746771059","5.63085841718127","5.3157281855529","4.9680644767122","4.84968658076556","4.84171115206292","4.32265453428147","4.44141142086806","4.05422615449798",
"Micronesia, Fed. Sts.","FSM","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","6.18999402749919","6.08420911545304","6.24089307603944","6.3570306008855","6.95006279664479","7.30999225736615","7.37423216349084","7.18113846153846","6.50103064066852","5.95375","5.92352791878173","6.27384408602151","5.98428205128205","5.42760465116279","5.07363043478261",
"Gabon","GAB","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","0.00370919872588805","0.00310269943558249","0.00110594998545835","0.00476417347309327","0.00168222728010745","0.00851195499721657","0.00257036372233986","0.00399866715493105","0.00678713833429703","0.00912501293260021","0.00350232045535568","0.00374391610937101","0.0147150396435852","0.0295216138606235","0.04138079607495","0.0692753698204512","0.0895402248291409","0.090174531368831","0.10059049706259","0.115371007617258","0.124083175894405","0.0910832415256258","0.119098177777921","0.106782625452875","0.0533513110390685","0.0919750930740345","0.0881875318346983","0.115082988225719","0","0.115688777232181","0.132641484209528","0.114302245371279","0.267376934761293","0.119669578112614","0.131542505439663","0.0939261213373112","0.161872140404888","0.128331390945391","0.131618558786255","0.123634801739751","0.109430752765261","0.109384844941046","0.120308682878763","0.0949246791554564","0.0903006367716149","0.0952014598075889",
"United Kingdom","GBR","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.183732115890759","0.178702852438891","0.181747550887678","0.192015501781238","0.182807324254822","0.172366638583156","0.166582858657349","0.172634287156158","0.1040844058023","0.10012683246554","0.105635550289327","0.0841746534798497","0.322721017792987","0.304669056393497","0.300370686395866","0.293161418503394","0.276893445027936","0.245229660511519","0.237701070327831","0.225432452570796","0.21214412276564","0.204652033511041","0.217295048291137","0.199213013211648","0.191417985657686","0.182658004430191","0.172522626724534","0.161100755282549","0.170886111117857","0.170401717173611","0.160770446093424","0.15288029407412","0.147815247511695","0.120443496944733","0.11012236684042","0.127329110558805","0.132706042675545",
"Georgia","GEO","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.08996904432589","10.319642366739","12.8855951734966","6.73529202312621","6.79115752466275","6.66503181205268","6.22476000287562","6.99638215069328","6.95697266099558","8.09978657953664","8.68054072402569","8.3236359191983","10.3243983088381","9.52719496152171","9.99835475121327","10.4775310757486","11.1047071149006","11.056847673479","9.5819813727681","9.84674425354464","10.890132380253","11.3631244569541","12.8028589642654","13.1764161481873","14.0238156359641","15.4242760609985","13.6504078290518",
"Ghana","GHA","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","0.0316584042311672","0.020246429036143","0.0331561693982871","0.0371655619946559","0.012323541877221","0.106520891143912","0.0932440898805532","0.0104608397303068","0.0137935654491555","0.115434229201785","0.114245272767557","0.101883026315721","0.0938940762307132","0.11377621490214","0.169209763345725","0.288264665099343","0.266221857708632","0.396654157884061","0.377279464905692","0.394275959759482","0.397765775177601","0.650165983213332","0.863785856356726","0.705783386680856","0.852907818883425","0.92745551290552","0.923113637317234","0.503964848100869","0.472719655317582","0.439705076430655","0.439390802986601","0.421931838233591","5.42658723153267","5.22269483590356","2.96697334741218","3.66504163457681","10.0846887986171","5.30568495547836","5.85440923872127","5.23123833871363","5.93183375718546","6.1275940391423","2.41891409899203","2.78798582244179","3.1837837080702",
"Gibraltar","GIB","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00240621738293584","0.00235158634156951","0.768305779152779","0.629991562326672","0.462153223867063","0.309359589911273","0.192724467426946","0.101648844979675","0.00993350569813516","0.013740078866791","0.0190029038111183","0.0268265813046132","0.0951813387210146","0.119201690478889","0.0267078656763914","0.211266802607482","0.353123700316134","2.20979711909746","0.785546553068675","0.970701796663784","0.699048845305524","0.239894876963062","0.883377513915069","0.774612673074719","0.674986820797207","0.950607158958116","0.868023215975747","1.11035324196135","1.38322289151528","1.4848682376292","0.606922436295309","0.432556270353519","0.239773359100361","1.17631205262223","0.159915464208879","2.01480853069547","2.64823563849093","2.23807752454165",
"Gambia, The","GMB","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","0.200892836063351","0.237781872552599","0.162152347643988","0.132271555406018","0.0869301657409477","0.328480093886367","","","","","","","","","","","","","","","","","","","","11.1017545288707","6.31549101053971","5.77055813367122","6.04997266264832","4.34964506018302","4.14988668660995","5.50298695848449","7.49688597962595","6.48076674060041","7.51583724184049","7.984040941284","11.2058152772073","11.1787100908889","9.81280254474036","10.642988781079","12.6915888581496","15.2086255711844","22.9790072609688","27.1602920462379","22.7621227874971","21.8958492048072",
"Guinea-Bissau","GNB","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.350865438761989","0.216578241120238","0.157682130895855","0.174527663520202","0.22663817112475","0.243593681534877","0.272107910873616","0.277695568222426","0.284509126365526","0.286488942638328","0.677969374792827","1.03804222776106","2.04961842230522","2.43040677450674","3.77732826046009","4.17732292176178","4.75790258887055","3.11028091251168","4.02023157529305","5.71327447872773","5.1917956645922","5.48777567428469","4.88136005691192","4.50361048529373","4.3486425466135","5.74828077299052","8.14090445275859","7.37191784179238","7.64819106551827","7.15517607498877","8.23504062020368","9.51665285842308","10.6255085064085","11.1181367072908","10.5870868045472","10.0621385300799",
"Equatorial Guinea","GNQ","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.978800497010822","0.670646078120584","0.50223222339949","0.0706156024595771","0.0706374890562146","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Greece","GRC","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","2.62048090330919","2.63504016845337","2.26551773891494","2.19826768395969","1.99681449754519","2.26469383823329","2.11666355318316","1.97778491830383","1.99568567340969","1.71135046463985","1.73935111372151","2.17332103677738","2.30982168474083","1.77665776686041","1.8823244264341","2.09585445393123","2.20839388184534","2.47446998173533","2.51000035973506","2.43453187582244","2.16065650728262","2.20659131736863","1.91461657948389","1.66562907337091","1.74444736500711","1.52562193572509","1.10506208737199","0.794724040356464","0.528847572731771","0.503336986266197","0.573490349929628","0.790269825538392","0.765212962954358","0.618712723125153","0.505631943894246","0.419082392222018","0.285119185615784","0.340179011056685","0.314189489169118","0.261778892634262","0.21603849364222","0.200053886429079","0.22958376825251","0.326246537498041","0.319488106762271","0.315553946217487","0.274387645140156","0.222564613395279",
"Grenada","GRD","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","8.94387831373612","10.3871348649601","9.95039975096484","6.30381964241151","6.46319790080971","2.7523060833354","2.77156435128199","5.92593175088515","8.0462347438528","5.80170842994731","5.71234819099049","5.48769466395118","4.94792222567292","4.80319538893242","4.65985879552442","4.67122350544866","4.58150357078302","4.27708305381476","8.03031515061446","4.90362233087876","5.04169194064307","4.78440164065426","4.4478749458577","4.58259874104539","4.72144479135532","4.76111367810679","4.75194384284841","4.57296727253599","4.48852097718851","4.34848478558055","4.2453279509006","4.19946479283399","4.11427263374468","5.22176645161998","6.75004453353317","5.53046764012752","5.736502679684","6.20897743574165",
"Greenland","GRL","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","0.255451135646341","0.355813258464954","0.341900149164079","0.332542180308934","0.284635482382731","0.122748654104003","0.0430939217969537","0.0359028517328104","0.0102863175009286","0.00967925220520108","0.00141155219578911","0.582789026468407","1.01061450065118","1.55159402171771","1.90195006952783","2.20864696925679","2.11227752320331","2.19128774158674","2.43937314475094","2.3949214474265","2.293419891109","2.35363970228184","2.54170499938021","3.09089218520719","3.44333629274611","7.82711765505829","9.95052323955904","11.1441946802014","11.4496338247076","12.4397165660231","12.6198129936818","11.4940758820625","10.7798821237051","10.3860258746852","9.67029683304015","10.0118587523679","10.0077042770661","9.94162306143378","10.4233906572422","11.146547540817","11.7145042983178","12.8704279564957","13.8075436095655","14.6751387369418","17.816581937787","19.0363414982588","19.1296538806155",
"Guam","GUM","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.477178413278008","0.238419610422343","0.596368031835957","","","","","","","","0.273038895928232","0.266460329050132","0.247746742965537","0.273475996613683","2.06973005198661","2.00230128607668","1.95113607381324","2.95068050556818","3.83067626945993","3.13128604724903","7.02352185317432","13.3635873409735","19.4219608124586","24.4021997992394","9.16355792136049","10.1976893670197","9.05385270584475","8.27838696778933","10.7140920276288","11.1665425364523","11.5493029844716","7.87352045123642","7.98656121698548","7.07441175191082","6.00473270243848","6.78872751636501","6.96988401994365","7.35168208159438","7.84324402383133","6.81316192223363","3.56718324124195","3.05971352526609",
"High income","HIC","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","0.212899308362286","0.224586140359347","0.239700036089364","0.257222530656647","0.236234889342193","0.23171393386532","0.208676561664881","0.19167711483313","0.21779229835362","0.252051004622885","0.259094755388202","0.267181129642151","0.267477672193931","0.273072751201852","0.218206358695606","0.214010576790878","0.20368386677602","0.21237609042657","0.175513727479825","0.1744491947626","0.192396853828324","0.195989475620625","0.18324347508858","0.177837434269644","0.190521239004957","0.202821113862068","0.216779979621964","0.226536543062191","0.233464327691421","0.24632114295739","0.263917944573682","0.284673323858877","0.288855762290635","0.273544956085129","0.280916226628396","0.275176362368255","0.303232166648153","0.311642652254285","0.306607645994426","0.303495157964524","0.30862039122355","0.30754434982482","0.310430514610006","0.313417836465142","0.302263015780657","0.282367348569349","0.290116082221628",
"Hong Kong SAR, China","HKG","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.090973442541199","0.0786970253910794","0.0789532719455468","0.0902249723923463","0.07245589559711","0.0741647014874772","0.141843226124742","0.163442371673097","0.151927537398905","0.149750125553938","0.162052750854811","0.162483545264006","0.148517908526716","0.141496676335513","0.139670582688508","0.130664351966006","0.127787368858284","0.125005987465829","0.124506792307837","0.128020109409165","0.117372780129408","0.12428486884234","0.123664603893105","0.122804107895551","0.116680318370731","0.111952076057057",
